Voltage,Current,Power,Status,Alert,Prediction,Anomaly
218.9,5.73,1254.0,NORMAL,System Normal ✅,Stable,Normal
236.6,4.18,989.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
213.4,4.01,856.0,NORMAL,System Normal ✅,Stable,Normal
234.7,5.45,1279.0,NORMAL,System Normal ✅,System Load Increasing,Normal
217.5,4.72,1027.0,NORMAL,System Normal ✅,Stable,Normal
231.6,4.79,1109.0,NORMAL,System Normal ✅,System Load Increasing,Normal
239.7,4.57,1095.0,CRITICAL,High Voltage ⚠️,System Load Increasing,Normal
232.3,4.58,1064.0,NORMAL,System Normal ✅,System Load Increasing,Normal
212.0,4.65,986.0,NORMAL,System Normal ✅,Stable,Normal
233.1,4.24,988.0,NORMAL,System Normal ✅,System Load Increasing,Normal
220.3,4.48,987.0,NORMAL,System Normal ✅,Stable,Normal
213.4,5.61,1197.0,NORMAL,System Normal ✅,Stable,Normal
230.0,4.48,1030.0,NORMAL,System Normal ✅,System Load Increasing,Normal
232.1,5.08,1179.0,NORMAL,System Normal ✅,System Load Increasing,Normal
215.4,5.44,1172.0,NORMAL,System Normal ✅,Stable,Normal
235.0,4.38,1029.0,NORMAL,System Normal ✅,System Load Increasing,Normal
227.9,4.4,1003.0,NORMAL,System Normal ✅,Stable,Normal
221.1,4.58,1013.0,NORMAL,System Normal ✅,Stable,Normal
217.1,5.91,1283.0,NORMAL,System Normal ✅,Stable,Normal
223.9,5.99,1341.0,NORMAL,System Normal ✅,Stable,Normal
221.0,5.15,1138.0,NORMAL,System Normal ✅,Stable,Normal
225.6,5.27,1189.0,NORMAL,System Normal ✅,Stable,Normal
235.8,4.91,1158.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
236.0,4.87,1149.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
236.4,5.45,1288.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
212.9,4.5,958.0,NORMAL,System Normal ✅,Stable,Normal
221.8,5.75,1275.0,NORMAL,System Normal ✅,Stable,Normal
217.3,4.49,976.0,NORMAL,System Normal ✅,Stable,Normal
230.0,4.65,1070.0,NORMAL,System Normal ✅,Stable,Normal
212.1,4.02,853.0,NORMAL,System Normal ✅,Stable,Normal
217.1,5.1,1107.0,NORMAL,System Normal ✅,Stable,Normal
217.2,5.47,1188.0,NORMAL,System Normal ✅,Stable,Normal
235.4,4.1,965.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
235.7,5.73,1351.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
237.0,5.93,1405.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
211.4,4.92,1040.0,NORMAL,System Normal ✅,Stable,Normal
217.2,4.2,912.0,NORMAL,System Normal ✅,Stable,Normal
219.3,4.76,1044.0,NORMAL,System Normal ✅,Stable,Normal
227.5,5.78,1315.0,NORMAL,System Normal ✅,Stable,Normal
225.9,4.12,931.0,NORMAL,System Normal ✅,Stable,Normal
236.9,5.54,1312.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
237.0,4.75,1126.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
216.9,4.96,1076.0,NORMAL,System Normal ✅,Stable,Normal
214.1,4.34,929.0,NORMAL,System Normal ✅,Stable,Normal
212.3,5.56,1180.0,NORMAL,System Normal ✅,Stable,Normal
220.7,5.94,1311.0,NORMAL,System Normal ✅,Stable,Normal
233.5,5.06,1182.0,NORMAL,System Normal ✅,System Load Increasing,Normal
215.1,5.18,1114.0,NORMAL,System Normal ✅,Stable,Normal
231.3,5.27,1219.0,NORMAL,System Normal ✅,System Load Increasing,Normal
227.8,5.54,1262.0,NORMAL,System Normal ✅,Stable,Normal
214.2,5.67,1215.0,NORMAL,System Normal ✅,Stable,Normal
234.3,4.38,1026.0,NORMAL,System Normal ✅,System Load Increasing,Normal
229.2,4.39,1006.0,NORMAL,System Normal ✅,Stable,Normal
232.8,4.45,1036.0,NORMAL,System Normal ✅,System Load Increasing,Normal
228.0,5.38,1227.0,NORMAL,System Normal ✅,Stable,Normal
224.3,4.67,1047.0,NORMAL,System Normal ✅,Stable,Normal
224.8,4.48,1007.0,NORMAL,System Normal ✅,Stable,Normal
231.4,4.69,1085.0,NORMAL,System Normal ✅,System Load Increasing,Normal
224.2,4.69,1051.0,NORMAL,System Normal ✅,Stable,Normal
212.9,4.85,1033.0,NORMAL,System Normal ✅,Stable,Normal
211.0,5.9,1245.0,NORMAL,System Normal ✅,Stable,Normal
213.1,4.0,852.0,NORMAL,System Normal ✅,Stable,Normal
230.8,4.25,981.0,NORMAL,System Normal ✅,System Load Increasing,Normal
218.3,5.44,1188.0,NORMAL,System Normal ✅,Stable,Normal
213.9,4.94,1057.0,NORMAL,System Normal ✅,Stable,Normal
232.4,5.07,1178.0,NORMAL,System Normal ✅,System Load Increasing,Normal
211.5,5.18,1096.0,NORMAL,System Normal ✅,Stable,Normal
231.0,4.4,1016.0,NORMAL,System Normal ✅,System Load Increasing,Normal
210.7,5.69,1199.0,NORMAL,System Normal ✅,Stable,Normal
232.8,4.47,1041.0,NORMAL,System Normal ✅,System Load Increasing,Normal
220.9,5.55,1226.0,NORMAL,System Normal ✅,Stable,Normal
237.9,4.12,980.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
216.3,4.72,1021.0,NORMAL,System Normal ✅,Stable,Normal
214.6,4.52,970.0,NORMAL,System Normal ✅,Stable,Normal
230.8,4.81,1110.0,NORMAL,System Normal ✅,System Load Increasing,Normal
226.6,5.39,1221.0,NORMAL,System Normal ✅,Stable,Normal
231.1,4.47,1033.0,NORMAL,System Normal ✅,System Load Increasing,Normal
224.7,4.18,939.0,NORMAL,System Normal ✅,Stable,Normal
211.8,5.29,1120.0,NORMAL,System Normal ✅,Stable,Normal
221.8,5.14,1140.0,NORMAL,System Normal ✅,Stable,Normal
224.7,5.68,1276.0,NORMAL,System Normal ✅,Stable,Normal
225.0,5.04,1134.0,NORMAL,System Normal ✅,Stable,Normal
215.9,4.84,1045.0,NORMAL,System Normal ✅,Stable,Normal
236.7,5.43,1285.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
231.6,4.72,1093.0,NORMAL,System Normal ✅,System Load Increasing,Normal
239.5,5.46,1308.0,CRITICAL,High Voltage ⚠️,System Load Increasing,Normal
214.5,4.17,894.0,NORMAL,System Normal ✅,Stable,Normal
218.9,4.73,1035.0,NORMAL,System Normal ✅,Stable,Normal
231.8,5.68,1317.0,NORMAL,System Normal ✅,System Load Increasing,Normal
229.9,5.09,1170.0,NORMAL,System Normal ✅,Stable,Normal
226.9,5.35,1214.0,NORMAL,System Normal ✅,Stable,Normal
214.5,4.77,1023.0,NORMAL,System Normal ✅,Stable,Normal
230.5,4.0,922.0,NORMAL,System Normal ✅,System Load Increasing,Normal
222.6,5.08,1131.0,NORMAL,System Normal ✅,Stable,Normal
220.2,4.04,890.0,NORMAL,System Normal ✅,Stable,Normal
227.4,4.89,1112.0,NORMAL,System Normal ✅,Stable,Normal
234.1,4.99,1168.0,NORMAL,System Normal ✅,System Load Increasing,Normal
212.0,4.61,977.0,NORMAL,System Normal ✅,Stable,Normal
239.3,4.87,1165.0,CRITICAL,High Voltage ⚠️,System Load Increasing,Normal
236.6,5.0,1183.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
211.9,5.26,1115.0,NORMAL,System Normal ✅,Stable,Normal
230.9,5.02,1159.0,NORMAL,System Normal ✅,Stable,Normal
234.6,5.86,1375.0,NORMAL,System Normal ✅,System Load Increasing,Normal
239.8,4.47,1072.0,CRITICAL,High Voltage ⚠️,System Load Increasing,Normal
237.5,5.87,1394.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
215.1,4.54,977.0,NORMAL,System Normal ✅,Stable,Normal
223.5,4.26,952.0,NORMAL,System Normal ✅,Stable,Normal
225.6,5.04,1137.0,NORMAL,System Normal ✅,Stable,Normal
218.2,4.65,1015.0,NORMAL,System Normal ✅,Stable,Normal
223.9,5.64,1263.0,NORMAL,System Normal ✅,Stable,Normal
226.5,5.04,1142.0,NORMAL,System Normal ✅,Stable,Normal
238.7,5.24,1251.0,CRITICAL,High Voltage ⚠️,System Load Increasing,Normal
225.4,4.23,953.0,NORMAL,System Normal ✅,Stable,Normal
236.1,4.33,1022.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
230.1,5.79,1332.0,NORMAL,System Normal ✅,Stable,Normal
237.4,5.8,1377.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
232.7,5.9,1373.0,NORMAL,System Normal ✅,Stable,Normal
232.8,5.88,1369.0,NORMAL,System Normal ✅,Stable,Normal
238.5,4.18,997.0,CRITICAL,High Voltage ⚠️,System Load Increasing,Normal
229.8,4.34,997.0,NORMAL,System Normal ✅,Stable,Normal
231.8,5.37,1245.0,NORMAL,System Normal ✅,Stable,Normal
225.2,4.4,991.0,NORMAL,System Normal ✅,Stable,Normal
213.1,4.45,948.0,NORMAL,System Normal ✅,Voltage Spike Risk,Anomaly 🚨
215.6,5.14,1108.0,NORMAL,System Normal ✅,Stable,Normal
213.9,5.14,1099.0,NORMAL,System Normal ✅,Stable,Normal
210.7,4.03,849.0,NORMAL,System Normal ✅,Stable,Normal
213.9,5.65,1209.0,NORMAL,System Normal ✅,Stable,Normal
228.6,5.32,1216.0,NORMAL,System Normal ✅,Stable,Normal
214.3,5.12,1097.0,NORMAL,System Normal ✅,Stable,Normal
212.0,4.8,1018.0,NORMAL,System Normal ✅,Stable,Normal
229.0,5.9,1351.0,NORMAL,System Normal ✅,Stable,Normal
238.7,5.6,1337.0,CRITICAL,High Voltage ⚠️,System Load Increasing,Normal
211.4,5.39,1139.0,NORMAL,System Normal ✅,Stable,Normal
216.6,4.58,992.0,NORMAL,System Normal ✅,Stable,Normal
216.5,4.8,1039.0,NORMAL,System Normal ✅,Stable,Normal
232.9,4.35,1013.0,NORMAL,System Normal ✅,System Load Increasing,Normal
231.1,4.24,980.0,NORMAL,System Normal ✅,System Load Increasing,Normal
214.5,5.69,1221.0,NORMAL,System Normal ✅,Stable,Normal
225.8,4.06,917.0,NORMAL,System Normal ✅,Stable,Normal
219.8,5.49,1207.0,NORMAL,System Normal ✅,Stable,Normal
211.7,4.22,893.0,NORMAL,System Normal ✅,Stable,Normal
222.8,4.37,974.0,NORMAL,System Normal ✅,Stable,Normal
227.4,4.83,1098.0,NORMAL,System Normal ✅,System Load Increasing,Normal
218.7,5.16,1128.0,NORMAL,System Normal ✅,Stable,Normal
215.9,5.24,1131.0,NORMAL,System Normal ✅,Stable,Normal
220.8,5.45,1203.0,NORMAL,System Normal ✅,Stable,Normal
226.6,4.83,1094.0,NORMAL,System Normal ✅,Stable,Normal
237.8,5.34,1270.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
210.6,5.72,1205.0,NORMAL,System Normal ✅,Stable,Normal
219.5,4.29,942.0,NORMAL,System Normal ✅,Stable,Normal
224.5,5.31,1192.0,NORMAL,System Normal ✅,Stable,Normal
237.1,5.77,1368.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
220.0,5.38,1184.0,NORMAL,System Normal ✅,Stable,Normal
218.9,5.65,1237.0,NORMAL,System Normal ✅,Stable,Normal
236.5,5.35,1265.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
236.3,4.7,1111.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
225.9,5.26,1188.0,NORMAL,System Normal ✅,Stable,Normal
228.3,5.46,1247.0,NORMAL,System Normal ✅,Stable,Normal
212.8,5.58,1187.0,NORMAL,System Normal ✅,Stable,Normal
235.6,4.83,1138.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
227.6,5.91,1345.0,NORMAL,System Normal ✅,Stable,Normal
220.0,5.93,1305.0,NORMAL,System Normal ✅,Stable,Normal
223.4,5.96,1331.0,NORMAL,System Normal ✅,Stable,Normal
217.0,4.61,1000.0,NORMAL,System Normal ✅,Stable,Normal
210.5,5.86,1234.0,NORMAL,System Normal ✅,Stable,Normal
214.4,5.32,1141.0,NORMAL,System Normal ✅,Stable,Normal
233.5,5.94,1387.0,NORMAL,System Normal ✅,System Load Increasing,Normal
214.6,5.75,1234.0,NORMAL,System Normal ✅,Stable,Normal
213.7,4.87,1041.0,NORMAL,System Normal ✅,Stable,Normal
230.8,4.16,960.0,NORMAL,System Normal ✅,System Load Increasing,Normal
227.0,5.49,1246.0,NORMAL,System Normal ✅,Stable,Normal
234.7,5.85,1373.0,NORMAL,System Normal ✅,System Load Increasing,Normal
229.0,4.25,973.0,NORMAL,System Normal ✅,Stable,Normal
227.7,5.49,1250.0,NORMAL,System Normal ✅,Stable,Normal
238.8,4.65,1110.0,CRITICAL,High Voltage ⚠️,System Load Increasing,Normal
215.7,4.31,930.0,NORMAL,System Normal ✅,Stable,Normal
234.0,5.06,1184.0,NORMAL,System Normal ✅,System Load Increasing,Normal
228.2,5.55,1267.0,NORMAL,System Normal ✅,Stable,Normal
213.8,4.21,900.0,NORMAL,System Normal ✅,Stable,Normal
234.9,4.28,1005.0,NORMAL,System Normal ✅,System Load Increasing,Normal
210.2,5.36,1127.0,NORMAL,System Normal ✅,Stable,Normal
239.2,4.93,1179.0,CRITICAL,High Voltage ⚠️,System Load Increasing,Normal
232.9,4.98,1160.0,NORMAL,System Normal ✅,System Load Increasing,Normal
234.8,5.61,1317.0,NORMAL,System Normal ✅,System Load Increasing,Normal
234.5,4.0,938.0,NORMAL,System Normal ✅,System Load Increasing,Normal
223.8,4.7,1052.0,NORMAL,System Normal ✅,Stable,Normal
210.0,5.79,1216.0,NORMAL,System Normal ✅,Stable,Normal
221.3,4.37,967.0,NORMAL,System Normal ✅,Stable,Normal
226.9,5.14,1166.0,NORMAL,System Normal ✅,Stable,Normal
236.1,4.02,949.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
211.3,5.64,1192.0,NORMAL,System Normal ✅,Stable,Normal
229.6,4.38,1006.0,NORMAL,System Normal ✅,Stable,Normal
224.0,4.24,950.0,NORMAL,System Normal ✅,Stable,Normal
236.2,4.57,1079.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
216.4,5.61,1214.0,NORMAL,System Normal ✅,Stable,Normal
224.3,5.34,1198.0,NORMAL,System Normal ✅,Stable,Normal
210.9,5.07,1069.0,NORMAL,System Normal ✅,Stable,Normal
221.5,4.99,1105.0,NORMAL,System Normal ✅,Stable,Normal
236.6,4.62,1093.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
214.6,5.64,1210.0,NORMAL,System Normal ✅,Stable,Normal
213.9,4.24,907.0,NORMAL,System Normal ✅,Stable,Normal
231.7,5.69,1318.0,NORMAL,System Normal ✅,System Load Increasing,Normal
235.0,4.77,1121.0,NORMAL,System Normal ✅,System Load Increasing,Normal
229.7,4.2,965.0,NORMAL,System Normal ✅,System Load Increasing,Normal
226.2,5.33,1206.0,NORMAL,System Normal ✅,Stable,Normal
222.6,4.19,933.0,NORMAL,System Normal ✅,Stable,Normal
234.3,5.48,1284.0,NORMAL,System Normal ✅,System Load Increasing,Normal
220.4,4.14,912.0,NORMAL,System Normal ✅,Stable,Normal
221.7,4.14,918.0,NORMAL,System Normal ✅,Stable,Normal
231.7,4.03,934.0,NORMAL,System Normal ✅,System Load Increasing,Normal
237.1,5.28,1252.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
237.2,5.18,1229.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
219.1,5.82,1275.0,NORMAL,System Normal ✅,Stable,Normal
227.8,5.89,1342.0,NORMAL,System Normal ✅,Stable,Normal
234.4,5.35,1254.0,NORMAL,System Normal ✅,System Load Increasing,Normal
229.2,4.84,1109.0,NORMAL,System Normal ✅,Stable,Normal
212.5,5.0,1062.0,NORMAL,System Normal ✅,Stable,Normal
238.2,4.54,1081.0,CRITICAL,High Voltage ⚠️,System Load Increasing,Normal
221.9,4.21,934.0,NORMAL,System Normal ✅,Stable,Normal
226.5,5.48,1241.0,NORMAL,System Normal ✅,Stable,Normal
211.0,5.32,1123.0,NORMAL,System Normal ✅,Voltage Spike Risk,Anomaly 🚨
227.3,4.58,1041.0,NORMAL,System Normal ✅,Stable,Normal
212.9,5.33,1135.0,NORMAL,System Normal ✅,Stable,Normal
230.0,4.57,1051.0,NORMAL,System Normal ✅,Stable,Normal
220.9,4.95,1093.0,NORMAL,System Normal ✅,Stable,Normal
223.7,5.88,1315.0,NORMAL,System Normal ✅,Stable,Normal
239.4,4.64,1111.0,CRITICAL,High Voltage ⚠️,System Load Increasing,Normal
220.8,4.3,949.0,NORMAL,System Normal ✅,Stable,Normal
236.4,4.71,1113.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
231.0,4.39,1014.0,NORMAL,System Normal ✅,Stable,Normal
216.5,4.32,935.0,NORMAL,System Normal ✅,Stable,Normal
239.8,4.99,1197.0,CRITICAL,High Voltage ⚠️,System Load Increasing,Normal
228.6,5.74,1312.0,NORMAL,System Normal ✅,Stable,Normal
237.6,4.01,953.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
232.9,4.73,1102.0,NORMAL,System Normal ✅,System Load Increasing,Normal
217.2,4.28,930.0,NORMAL,System Normal ✅,Stable,Normal
223.3,5.05,1128.0,NORMAL,System Normal ✅,Stable,Normal
235.0,4.55,1069.0,NORMAL,System Normal ✅,System Load Increasing,Normal
218.1,4.06,885.0,NORMAL,System Normal ✅,Stable,Normal
211.4,4.39,928.0,NORMAL,System Normal ✅,Stable,Normal
233.1,5.33,1242.0,NORMAL,System Normal ✅,System Load Increasing,Normal
227.9,4.3,980.0,NORMAL,System Normal ✅,Stable,Normal
238.2,4.67,1112.0,CRITICAL,High Voltage ⚠️,System Load Increasing,Normal
238.7,4.87,1162.0,CRITICAL,High Voltage ⚠️,System Load Increasing,Normal
222.6,5.57,1240.0,NORMAL,System Normal ✅,Stable,Normal
235.6,5.18,1220.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
215.1,4.33,931.0,NORMAL,System Normal ✅,Stable,Normal
230.1,4.99,1148.0,NORMAL,System Normal ✅,Stable,Normal
234.9,5.33,1252.0,NORMAL,System Normal ✅,System Load Increasing,Normal
213.0,4.23,901.0,NORMAL,System Normal ✅,Stable,Normal
238.1,5.81,1383.0,CRITICAL,High Voltage ⚠️,System Load Increasing,Normal
225.7,5.12,1156.0,NORMAL,System Normal ✅,Stable,Normal
215.0,5.83,1253.0,NORMAL,System Normal ✅,Stable,Normal
231.6,5.44,1260.0,NORMAL,System Normal ✅,Stable,Normal
224.6,5.13,1152.0,NORMAL,System Normal ✅,Stable,Normal
221.2,5.99,1325.0,NORMAL,System Normal ✅,Stable,Normal
236.9,5.06,1199.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
228.3,4.28,977.0,NORMAL,System Normal ✅,Stable,Normal
212.0,5.24,1111.0,NORMAL,System Normal ✅,Stable,Normal
232.8,5.21,1213.0,NORMAL,System Normal ✅,System Load Increasing,Normal
234.9,4.74,1113.0,NORMAL,System Normal ✅,System Load Increasing,Normal
225.6,4.51,1017.0,NORMAL,System Normal ✅,Stable,Normal
231.7,5.98,1386.0,NORMAL,System Normal ✅,Stable,Normal
211.4,5.25,1110.0,NORMAL,System Normal ✅,Stable,Normal
218.1,4.06,885.0,NORMAL,System Normal ✅,Stable,Normal
229.0,5.85,1340.0,NORMAL,System Normal ✅,Stable,Normal
214.1,4.87,1043.0,NORMAL,System Normal ✅,Stable,Normal
215.6,4.89,1054.0,NORMAL,System Normal ✅,Stable,Normal
234.5,4.36,1022.0,NORMAL,System Normal ✅,System Load Increasing,Normal
228.8,5.31,1215.0,NORMAL,System Normal ✅,Stable,Normal
213.9,5.23,1119.0,NORMAL,System Normal ✅,Stable,Normal
215.1,4.06,873.0,NORMAL,System Normal ✅,Stable,Normal
226.0,4.17,942.0,NORMAL,System Normal ✅,Stable,Normal
230.2,5.22,1202.0,NORMAL,System Normal ✅,System Load Increasing,Normal
216.8,4.41,956.0,NORMAL,System Normal ✅,Stable,Normal
219.9,4.88,1073.0,NORMAL,System Normal ✅,Stable,Normal
211.7,4.43,938.0,NORMAL,System Normal ✅,Stable,Normal
215.7,5.49,1184.0,NORMAL,System Normal ✅,Stable,Normal
223.9,5.02,1124.0,NORMAL,System Normal ✅,Stable,Normal
226.5,4.19,949.0,NORMAL,System Normal ✅,Stable,Normal
233.5,5.12,1196.0,NORMAL,System Normal ✅,System Load Increasing,Normal
213.3,4.75,1013.0,NORMAL,System Normal ✅,Stable,Normal
213.9,4.49,960.0,NORMAL,System Normal ✅,Stable,Normal
226.4,5.67,1284.0,NORMAL,System Normal ✅,System Load Increasing,Normal
214.0,5.28,1130.0,NORMAL,System Normal ✅,Stable,Normal
212.6,4.37,929.0,NORMAL,System Normal ✅,Stable,Normal
212.9,4.38,933.0,NORMAL,System Normal ✅,Stable,Normal
217.8,5.0,1089.0,NORMAL,System Normal ✅,Stable,Normal
235.3,5.69,1339.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
226.8,5.27,1195.0,NORMAL,System Normal ✅,System Load Increasing,Normal
239.4,5.84,1398.0,CRITICAL,High Voltage ⚠️,Voltage Spike Risk,Anomaly 🚨
228.1,4.94,1127.0,NORMAL,System Normal ✅,System Load Increasing,Normal
238.1,5.78,1376.0,CRITICAL,High Voltage ⚠️,System Load Increasing,Normal
211.6,4.37,925.0,NORMAL,System Normal ✅,Stable,Normal
222.4,4.94,1099.0,NORMAL,System Normal ✅,Stable,Normal
238.8,5.07,1211.0,CRITICAL,High Voltage ⚠️,System Load Increasing,Normal
231.0,4.64,1072.0,NORMAL,System Normal ✅,System Load Increasing,Normal
230.5,5.69,1312.0,NORMAL,System Normal ✅,System Load Increasing,Normal
238.5,4.29,1023.0,CRITICAL,High Voltage ⚠️,System Load Increasing,Normal
229.4,5.77,1324.0,NORMAL,System Normal ✅,Stable,Normal
235.4,5.21,1226.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
218.8,5.46,1195.0,NORMAL,System Normal ✅,Stable,Normal
232.6,4.91,1142.0,NORMAL,System Normal ✅,System Load Increasing,Normal
226.4,5.16,1168.0,NORMAL,System Normal ✅,Stable,Normal
238.8,5.66,1352.0,CRITICAL,High Voltage ⚠️,System Load Increasing,Normal
230.1,4.93,1134.0,NORMAL,System Normal ✅,Stable,Normal
222.5,4.7,1046.0,NORMAL,System Normal ✅,Stable,Normal
238.2,4.34,1034.0,CRITICAL,High Voltage ⚠️,System Load Increasing,Normal
224.8,5.5,1236.0,NORMAL,System Normal ✅,Stable,Normal
229.1,6.0,1375.0,NORMAL,System Normal ✅,Stable,Normal
210.4,5.08,1069.0,NORMAL,System Normal ✅,Voltage Spike Risk,Anomaly 🚨
225.8,4.41,996.0,NORMAL,System Normal ✅,Stable,Normal
232.9,5.53,1288.0,NORMAL,System Normal ✅,Stable,Normal
236.2,5.23,1235.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
210.7,4.59,967.0,NORMAL,System Normal ✅,Voltage Spike Risk,Anomaly 🚨
218.0,5.23,1140.0,NORMAL,System Normal ✅,Stable,Normal
233.5,4.07,950.0,NORMAL,System Normal ✅,System Load Increasing,Normal
231.7,4.41,1022.0,NORMAL,System Normal ✅,Stable,Normal
232.1,4.05,940.0,NORMAL,System Normal ✅,Stable,Normal
228.3,5.68,1297.0,NORMAL,System Normal ✅,Stable,Normal
210.1,5.9,1240.0,NORMAL,System Normal ✅,Stable,Normal
210.8,4.94,1041.0,NORMAL,System Normal ✅,Stable,Normal
223.3,5.07,1132.0,NORMAL,System Normal ✅,Stable,Normal
235.8,5.79,1365.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
214.1,4.85,1038.0,NORMAL,System Normal ✅,Stable,Normal
229.7,5.62,1291.0,NORMAL,System Normal ✅,Stable,Normal
218.3,5.48,1196.0,NORMAL,System Normal ✅,Stable,Normal
235.8,5.9,1391.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
223.2,4.89,1091.0,NORMAL,System Normal ✅,Stable,Normal
233.0,4.82,1123.0,NORMAL,System Normal ✅,System Load Increasing,Normal
210.3,4.21,885.0,NORMAL,System Normal ✅,Stable,Normal
233.1,4.19,977.0,NORMAL,System Normal ✅,System Load Increasing,Normal
224.8,4.66,1048.0,NORMAL,System Normal ✅,Stable,Normal
233.8,4.54,1061.0,NORMAL,System Normal ✅,System Load Increasing,Normal
212.7,4.8,1021.0,NORMAL,System Normal ✅,Stable,Normal
223.8,4.64,1038.0,NORMAL,System Normal ✅,Stable,Normal
